wind_speed,wdir,smois,fuels,ignition,safe_unsafe_ignition_pattern,safe_unsafe_fire_behavior,does_fire_meet_objectives,rationale_if_unsafe,burned_area,FILE
5,225,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,116024,https://wifire-data.sdsc.edu/data//burnpro3d/d/ea/fb/run_eafb4091-2eb8-426c-87e8-41ac6f65fe1f/png/run_eafb4091-2eb8-426c-87e8-41ac6f65fe1f_fuels-dens_2100_000.png
2,175,0.05,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,178381,https://wifire-data.sdsc.edu/data//burnpro3d/d/99/6c/run_996ce174-2416-4e03-a273-038ec0d1204f/png/run_996ce174-2416-4e03-a273-038ec0d1204f_fuels-dens_2100_000.png
3,270,0.05,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,120332,https://wifire-data.sdsc.edu/data//burnpro3d/d/21/e4/run_21e41884-c47d-4310-b92f-e2609382c055/png/run_21e41884-c47d-4310-b92f-e2609382c055_fuels-dens_2100_000.png
3,270,0.05,ST5_FFDUET_TLS,ST5_ignite_ring,safe,safe,yes,,54820,https://wifire-data.sdsc.edu/data//burnpro3d/d/8c/c4/run_8cc400a5-a4a2-4cc4-b598-b2356a966561/png/run_8cc400a5-a4a2-4cc4-b598-b2356a966561_fuels-dens_2100_000.png
3,270,0.05,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,120406,https://wifire-data.sdsc.edu/data//burnpro3d/d/5e/43/run_5e43b148-bab1-4f4e-9b67-41cebf05a501/png/run_5e43b148-bab1-4f4e-9b67-41cebf05a501_fuels-dens_2100_000.png
5,175,0.05,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,unsafe,yes,,168689,https://wifire-data.sdsc.edu/data//burnpro3d/d/78/dc/run_78dc0a6d-06cf-4638-9759-787b081e9308/png/run_78dc0a6d-06cf-4638-9759-787b081e9308_fuels-dens_2100_000.png
5,175,0.05,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,179936,https://wifire-data.sdsc.edu/data//burnpro3d/d/71/3a/run_713ad4f9-ce35-4e48-aef2-0fcd8504954d/png/run_713ad4f9-ce35-4e48-aef2-0fcd8504954d_fuels-dens_2100_000.png
5,175,0.05,ST5_FFDUET_TLS,ST5_ignite_contour,safe,other,yes,,140713,https://wifire-data.sdsc.edu/data//burnpro3d/d/07/3e/run_073eb80c-280b-4242-b509-fbd80ba7cfa8/png/run_073eb80c-280b-4242-b509-fbd80ba7cfa8_fuels-dens_2100_000.png
5,270,0.05,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,149352,https://wifire-data.sdsc.edu/data//burnpro3d/d/76/70/run_76700679-4810-4f3c-926b-32c3265c2527/png/run_76700679-4810-4f3c-926b-32c3265c2527_fuels-dens_2100_000.png
3,175,0.05,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,148506,https://wifire-data.sdsc.edu/data//burnpro3d/d/4e/2c/run_4e2c56bb-a2c8-4fa5-b582-67934c4a6663/png/run_4e2c56bb-a2c8-4fa5-b582-67934c4a6663_fuels-dens_2100_000.png
3,175,0.05,ST5_FF_DUET,ST5_ignite_ring,safe,other,yes,,155496,https://wifire-data.sdsc.edu/data//burnpro3d/d/a1/3e/run_a13e218d-c71e-47f3-a25e-771583286029/png/run_a13e218d-c71e-47f3-a25e-771583286029_fuels-dens_2100_000.png
5,270,0.05,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,128511,https://wifire-data.sdsc.edu/data//burnpro3d/d/00/2b/run_002b1a99-ab6d-4afe-93cf-77196379c3a0/png/run_002b1a99-ab6d-4afe-93cf-77196379c3a0_fuels-dens_2100_000.png
3,270,0.05,ST5_FFDUET_Over10m,ST5_ignite_ring,safe,safe,yes,,152299,https://wifire-data.sdsc.edu/data//burnpro3d/d/65/ef/run_65efb136-a822-40ad-a893-d4d1a0ea6f3c/png/run_65efb136-a822-40ad-a893-d4d1a0ea6f3c_fuels-dens_2100_000.png
3,270,0.05,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,175772,https://wifire-data.sdsc.edu/data//burnpro3d/d/88/f1/run_88f10f32-0e3f-4709-a0d4-0a5c1603e4d4/png/run_88f10f32-0e3f-4709-a0d4-0a5c1603e4d4_fuels-dens_2100_000.png
8,175,0.05,ST5_FF_DUET,ST5_ignite_contour,safe,unsafe,yes,,124056,https://wifire-data.sdsc.edu/data//burnpro3d/d/e7/89/run_e789fa40-01ac-4204-94e5-a8e7b9e3bff6/png/run_e789fa40-01ac-4204-94e5-a8e7b9e3bff6_fuels-dens_2100_000.png
3,175,0.05,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,121470,https://wifire-data.sdsc.edu/data//burnpro3d/d/7c/ef/run_7cefc28f-2716-45ae-a41e-94580b1f7b51/png/run_7cefc28f-2716-45ae-a41e-94580b1f7b51_fuels-dens_2100_000.png
2,175,0.05,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,122240,https://wifire-data.sdsc.edu/data//burnpro3d/d/13/7c/run_137cd5e4-80bb-4136-8bbb-fe60c6fbebbb/png/run_137cd5e4-80bb-4136-8bbb-fe60c6fbebbb_fuels-dens_2100_000.png
2,175,0.05,ST5_FFDUET_TLS,ST5_ignite_ring,safe,safe,yes,,151233,https://wifire-data.sdsc.edu/data//burnpro3d/d/c0/f8/run_c0f83c97-7941-47c8-a5eb-59aa5833fd39/png/run_c0f83c97-7941-47c8-a5eb-59aa5833fd39_fuels-dens_2100_000.png
3,270,0.05,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,110040,https://wifire-data.sdsc.edu/data//burnpro3d/d/b9/fb/run_b9fbe220-2eec-4c0f-98e1-babe79992be3/png/run_b9fbe220-2eec-4c0f-98e1-babe79992be3_fuels-dens_2100_000.png
3,270,0.05,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,148410,https://wifire-data.sdsc.edu/data//burnpro3d/d/ac/6d/run_ac6d94e7-2af5-40f2-a82d-e2c0830f8a78/png/run_ac6d94e7-2af5-40f2-a82d-e2c0830f8a78_fuels-dens_2100_000.png
3,270,0.05,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,120660,https://wifire-data.sdsc.edu/data//burnpro3d/d/e9/61/run_e96129a5-bdc8-4a9d-a641-53aa9994e828/png/run_e96129a5-bdc8-4a9d-a641-53aa9994e828_fuels-dens_2100_000.png
2,175,0.05,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,149776,https://wifire-data.sdsc.edu/data//burnpro3d/d/c0/84/run_c084a889-8333-4189-8917-f68c1bd365ea/png/run_c084a889-8333-4189-8917-f68c1bd365ea_fuels-dens_2100_000.png
2,270,0.05,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,141867,https://wifire-data.sdsc.edu/data//burnpro3d/d/67/60/run_6760eb1e-cf47-4120-a865-88037a026d29/png/run_6760eb1e-cf47-4120-a865-88037a026d29_fuels-dens_2100_000.png
2,270,0.05,ST5_FFDUET_TLS,ST5_ignite_ring,safe,safe,yes,,146003,https://wifire-data.sdsc.edu/data//burnpro3d/d/1e/6c/run_1e6c8891-b288-43f9-acfc-51e0699cdc96/png/run_1e6c8891-b288-43f9-acfc-51e0699cdc96_fuels-dens_2100_000.png
2,270,0.05,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,109577,https://wifire-data.sdsc.edu/data//burnpro3d/d/9d/e3/run_9de3e6d6-0586-48e9-831a-c370d443262f/png/run_9de3e6d6-0586-48e9-831a-c370d443262f_fuels-dens_2100_000.png
3,175,0.05,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,131089,https://wifire-data.sdsc.edu/data//burnpro3d/d/53/ec/run_53ec35ca-15fb-46cf-9c9b-a4b45611f9e2/png/run_53ec35ca-15fb-46cf-9c9b-a4b45611f9e2_fuels-dens_2100_000.png
3,175,0.05,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,105082,https://wifire-data.sdsc.edu/data//burnpro3d/d/88/bf/run_88bf30ac-d207-485d-a529-2ef05baaec9a/png/run_88bf30ac-d207-485d-a529-2ef05baaec9a_fuels-dens_2100_000.png
5,175,0.05,ST5_FF_DUET,ST5_ignite_contour,safe,other,yes,,23491,https://wifire-data.sdsc.edu/data//burnpro3d/d/6a/4a/run_6a4ae6a7-b236-4e1d-b3a0-bcc18ed504fd/png/run_6a4ae6a7-b236-4e1d-b3a0-bcc18ed504fd_fuels-dens_2100_000.png
2,270,0.05,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,128453,https://wifire-data.sdsc.edu/data//burnpro3d/d/d1/df/run_d1df4d1b-d960-46f3-80d2-177e537015eb/png/run_d1df4d1b-d960-46f3-80d2-177e537015eb_fuels-dens_2100_000.png
2,175,0.05,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,95742,https://wifire-data.sdsc.edu/data//burnpro3d/d/7b/cc/run_7bcc58c0-b67f-4857-808b-b2b31bb0283d/png/run_7bcc58c0-b67f-4857-808b-b2b31bb0283d_fuels-dens_2100_000.png
2,175,0.05,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,122318,https://wifire-data.sdsc.edu/data//burnpro3d/d/7a/54/run_7a54eeb7-5853-42f6-8421-ac4272211bca/png/run_7a54eeb7-5853-42f6-8421-ac4272211bca_fuels-dens_2100_000.png
2,175,0.05,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,95733,https://wifire-data.sdsc.edu/data//burnpro3d/d/be/ec/run_beec398a-0e3d-41c6-802c-481b8aefc2aa/png/run_beec398a-0e3d-41c6-802c-481b8aefc2aa_fuels-dens_2100_000.png
2,175,0.05,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,145691,https://wifire-data.sdsc.edu/data//burnpro3d/d/1a/23/run_1a232043-1f36-40fe-a56e-a2c7e875754c/png/run_1a232043-1f36-40fe-a56e-a2c7e875754c_fuels-dens_2100_000.png
2,270,0.05,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,148180,https://wifire-data.sdsc.edu/data//burnpro3d/d/3d/a9/run_3da99e3f-0c0a-4589-ad02-634423739f42/png/run_3da99e3f-0c0a-4589-ad02-634423739f42_fuels-dens_2100_000.png
2,270,0.05,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,119863,https://wifire-data.sdsc.edu/data//burnpro3d/d/00/28/run_0028f006-ff57-4d09-9282-d9bf0ab92f44/png/run_0028f006-ff57-4d09-9282-d9bf0ab92f44_fuels-dens_2100_000.png
3,175,0.05,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,other,yes,,144915,https://wifire-data.sdsc.edu/data//burnpro3d/d/4e/93/run_4e930263-9df0-41dd-a787-1a5030e13e21/png/run_4e930263-9df0-41dd-a787-1a5030e13e21_fuels-dens_2100_000.png
5,175,0.1,ST5_FF_DUET,ST5_ignite_contour,safe,other,yes,,131153,https://wifire-data.sdsc.edu/data//burnpro3d/d/0a/0e/run_0a0e407c-fac8-46c3-ad0f-2a8eecb5ea5a/png/run_0a0e407c-fac8-46c3-ad0f-2a8eecb5ea5a_fuels-dens_2100_000.png
3,175,0.1,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,122823,https://wifire-data.sdsc.edu/data//burnpro3d/d/e1/05/run_e1058fa9-917b-4933-85ca-b5dacc7d2f2a/png/run_e1058fa9-917b-4933-85ca-b5dacc7d2f2a_fuels-dens_2100_000.png
3,175,0.1,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,122188,https://wifire-data.sdsc.edu/data//burnpro3d/d/9d/67/run_9d670ace-5dd3-4f05-8bce-a43bdd42ef61/png/run_9d670ace-5dd3-4f05-8bce-a43bdd42ef61_fuels-dens_2100_000.png
3,270,0.1,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,118425,https://wifire-data.sdsc.edu/data//burnpro3d/d/a0/8a/run_a08a8594-ef28-4de2-ae96-df26f5c81d5f/png/run_a08a8594-ef28-4de2-ae96-df26f5c81d5f_fuels-dens_2100_000.png
5,270,0.1,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,151331,https://wifire-data.sdsc.edu/data//burnpro3d/d/a9/96/run_a99669c5-9275-4746-b632-0a33d3c9c78d/png/run_a99669c5-9275-4746-b632-0a33d3c9c78d_fuels-dens_2100_000.png
2,270,0.1,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,118124,https://wifire-data.sdsc.edu/data//burnpro3d/d/3b/1b/run_3b1b6216-918d-4a6c-9d95-1a11575d0d06/png/run_3b1b6216-918d-4a6c-9d95-1a11575d0d06_fuels-dens_2100_000.png
2,175,0.1,ST5_FFDUET_Over10m,ST5_ignite_ring,safe,safe,yes,,147437,https://wifire-data.sdsc.edu/data//burnpro3d/d/61/6b/run_616b0a0c-dd09-419f-8464-1f9ee8f638f4/png/run_616b0a0c-dd09-419f-8464-1f9ee8f638f4_fuels-dens_2100_000.png
5,175,0.1,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,other,yes,,140553,https://wifire-data.sdsc.edu/data//burnpro3d/d/07/a5/run_07a5fc3a-8d8d-47ac-a9a6-af88b006c261/png/run_07a5fc3a-8d8d-47ac-a9a6-af88b006c261_fuels-dens_2100_000.png
2,175,0.1,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,111056,https://wifire-data.sdsc.edu/data//burnpro3d/d/a0/67/run_a067a78c-47a8-4b9c-9cce-d4a88d3a78e8/png/run_a067a78c-47a8-4b9c-9cce-d4a88d3a78e8_fuels-dens_2100_000.png
5,270,0.1,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,123722,https://wifire-data.sdsc.edu/data//burnpro3d/d/ce/70/run_ce701cc2-6242-4cb2-b420-c800738c67da/png/run_ce701cc2-6242-4cb2-b420-c800738c67da_fuels-dens_2100_000.png
2,175,0.1,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,141626,https://wifire-data.sdsc.edu/data//burnpro3d/d/4f/f3/run_4ff3b2eb-1b3b-4e9f-bb0c-61b706c6f1d1/png/run_4ff3b2eb-1b3b-4e9f-bb0c-61b706c6f1d1_fuels-dens_2100_000.png
3,270,0.1,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,140626,https://wifire-data.sdsc.edu/data//burnpro3d/d/c3/62/run_c36208f7-76be-4362-a2bc-0bf7d8a5a7d1/png/run_c36208f7-76be-4362-a2bc-0bf7d8a5a7d1_fuels-dens_2100_000.png
5,175,0.1,ST5_FFDUET_TLS,ST5_ignite_contour,safe,other,yes,,115733,https://wifire-data.sdsc.edu/data//burnpro3d/d/cc/44/run_cc442cdf-2700-4468-aacc-b5bcb607a751/png/run_cc442cdf-2700-4468-aacc-b5bcb607a751_fuels-dens_2100_000.png
3,175,0.1,ST5_FF_DUET,ST5_ignite_strip,safe,other,yes,,146616,https://wifire-data.sdsc.edu/data//burnpro3d/d/4e/ff/run_4eff532e-d34e-481f-8311-158d8e6cb04e/png/run_4eff532e-d34e-481f-8311-158d8e6cb04e_fuels-dens_2100_000.png
3,175,0.1,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,45100,https://wifire-data.sdsc.edu/data//burnpro3d/d/a6/b4/run_a6b41224-1721-4c7a-9df0-03246e865fd1/png/run_a6b41224-1721-4c7a-9df0-03246e865fd1_fuels-dens_2100_000.png
5,270,0.1,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,120710,https://wifire-data.sdsc.edu/data//burnpro3d/d/3e/6f/run_3e6f1812-b257-4e82-88ac-1e40357acc51/png/run_3e6f1812-b257-4e82-88ac-1e40357acc51_fuels-dens_2100_000.png
2,270,0.1,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,141734,https://wifire-data.sdsc.edu/data//burnpro3d/d/5d/1c/run_5d1c4c6a-0a10-4827-895c-f7fce5ad2be1/png/run_5d1c4c6a-0a10-4827-895c-f7fce5ad2be1_fuels-dens_2100_000.png
2,270,0.1,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,114191,https://wifire-data.sdsc.edu/data//burnpro3d/d/d5/8e/run_d58eafa4-33b4-4cbf-9c45-d09e56eb4b36/png/run_d58eafa4-33b4-4cbf-9c45-d09e56eb4b36_fuels-dens_2100_000.png
3,270,0.1,ST5_FFDUET_Over10m,ST5_ignite_ring,safe,safe,yes,,142942,https://wifire-data.sdsc.edu/data//burnpro3d/d/3c/9a/run_3c9a059c-2850-44df-8841-1b70a326f5d7/png/run_3c9a059c-2850-44df-8841-1b70a326f5d7_fuels-dens_2100_000.png
2,175,0.1,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,155216,https://wifire-data.sdsc.edu/data//burnpro3d/d/4f/d3/run_4fd36cfa-8fd1-42d9-8f3a-4937b1426958/png/run_4fd36cfa-8fd1-42d9-8f3a-4937b1426958_fuels-dens_2100_000.png
2,175,0.1,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,143396,https://wifire-data.sdsc.edu/data//burnpro3d/d/b6/be/run_b6be6a92-cac3-4799-9df6-6571cadda71c/png/run_b6be6a92-cac3-4799-9df6-6571cadda71c_fuels-dens_2100_000.png
2,175,0.1,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,66786,https://wifire-data.sdsc.edu/data//burnpro3d/d/ec/95/run_ec95a4b4-7c90-4a45-b71b-6c207ac1092f/png/run_ec95a4b4-7c90-4a45-b71b-6c207ac1092f_fuels-dens_2100_000.png
3,270,0.1,ST5_FFDUET_TLS,ST5_ignite_ring,safe,safe,yes,,100100,https://wifire-data.sdsc.edu/data//burnpro3d/d/4b/e6/run_4be6504a-f606-45f3-b7ec-b8a25a4ac2c5/png/run_4be6504a-f606-45f3-b7ec-b8a25a4ac2c5_fuels-dens_2100_000.png
3,270,0.1,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,118627,https://wifire-data.sdsc.edu/data//burnpro3d/d/4f/e1/run_4fe1dc0e-fc07-442d-9bce-d94e1623c112/png/run_4fe1dc0e-fc07-442d-9bce-d94e1623c112_fuels-dens_2100_000.png
3,175,0.1,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,22962,https://wifire-data.sdsc.edu/data//burnpro3d/d/cd/c5/run_cdc548bb-db0c-47d2-a56a-02bdf3f7b369/png/run_cdc548bb-db0c-47d2-a56a-02bdf3f7b369_fuels-dens_2100_000.png
2,175,0.1,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,120278,https://wifire-data.sdsc.edu/data//burnpro3d/d/70/ae/run_70ae74ed-c655-460e-b556-a4e87d48c4bc/png/run_70ae74ed-c655-460e-b556-a4e87d48c4bc_fuels-dens_2100_000.png
2,270,0.1,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,118130,https://wifire-data.sdsc.edu/data//burnpro3d/d/44/ea/run_44ea6ee6-8505-434a-92af-a765ff3a4a5f/png/run_44ea6ee6-8505-434a-92af-a765ff3a4a5f_fuels-dens_2100_000.png
3,270,0.1,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,108147,https://wifire-data.sdsc.edu/data//burnpro3d/d/c3/aa/run_c3aa32c1-d6b1-4553-8633-ebabae3236d8/png/run_c3aa32c1-d6b1-4553-8633-ebabae3236d8_fuels-dens_2100_000.png
2,175,0.1,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,143689,https://wifire-data.sdsc.edu/data//burnpro3d/d/c5/85/run_c585b8f6-57ac-4b59-921c-bfc15d5eda55/png/run_c585b8f6-57ac-4b59-921c-bfc15d5eda55_fuels-dens_2100_000.png
3,175,0.1,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,95278,https://wifire-data.sdsc.edu/data//burnpro3d/d/5d/54/run_5d548d0f-c55a-4410-b2e9-575ffff3a93e/png/run_5d548d0f-c55a-4410-b2e9-575ffff3a93e_fuels-dens_2100_000.png
12,175,0.2,ST5_FFDUET_TLS,ST5_ignite_contour,safe,other,yes,,127522,https://wifire-data.sdsc.edu/data//burnpro3d/d/60/c6/run_60c6bec3-afc5-41d2-b211-90e6477c9cd7/png/run_60c6bec3-afc5-41d2-b211-90e6477c9cd7_fuels-dens_2100_000.png
2,175,0.2,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,112622,https://wifire-data.sdsc.edu/data//burnpro3d/d/db/0a/run_db0a47da-0958-476d-a823-17067c349c7f/png/run_db0a47da-0958-476d-a823-17067c349c7f_fuels-dens_2100_000.png
2,175,0.2,ST5_FFDUET_Over10m,ST5_ignite_ring,safe,other,yes,,138432,https://wifire-data.sdsc.edu/data//burnpro3d/d/72/b4/run_72b45202-a0cf-4bdb-a354-3da04ed8350f/png/run_72b45202-a0cf-4bdb-a354-3da04ed8350f_fuels-dens_2100_000.png
2,175,0.2,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,97103,https://wifire-data.sdsc.edu/data//burnpro3d/d/a9/fc/run_a9fca9f8-33ef-41f9-ad99-2cf1276f10f9/png/run_a9fca9f8-33ef-41f9-ad99-2cf1276f10f9_fuels-dens_2100_000.png
5,270,0.2,ST5_FFDUET_Over10m,ST5_ignite_ring,safe,safe,yes,,136917,https://wifire-data.sdsc.edu/data//burnpro3d/d/e3/df/run_e3dfa5c7-06be-4880-9b73-e7c3e1a43c57/png/run_e3dfa5c7-06be-4880-9b73-e7c3e1a43c57_fuels-dens_2100_000.png
3,175,0.2,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,117013,https://wifire-data.sdsc.edu/data//burnpro3d/d/a5/79/run_a579d5cd-ff95-4c9d-94d7-3456315e1fe2/png/run_a579d5cd-ff95-4c9d-94d7-3456315e1fe2_fuels-dens_2100_000.png
5,175,0.2,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,124057,https://wifire-data.sdsc.edu/data//burnpro3d/d/23/24/run_2324d729-ecc6-4917-acf2-e8a6d188f77b/png/run_2324d729-ecc6-4917-acf2-e8a6d188f77b_fuels-dens_2100_000.png
2,270,0.2,ST5_FFDUET_TLS,ST5_ignite_ring,safe,safe,yes,,123066,https://wifire-data.sdsc.edu/data//burnpro3d/d/a2/4c/run_a24c1861-e055-42d4-8603-71d2029f33a0/png/run_a24c1861-e055-42d4-8603-71d2029f33a0_fuels-dens_2100_000.png
2,270,0.2,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,134138,https://wifire-data.sdsc.edu/data//burnpro3d/d/ae/ce/run_aece8f4c-c1cc-4eb0-b251-8638e089b727/png/run_aece8f4c-c1cc-4eb0-b251-8638e089b727_fuels-dens_2100_000.png
3,270,0.2,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,115981,https://wifire-data.sdsc.edu/data//burnpro3d/d/c2/36/run_c236dad2-d1c0-4786-9174-c4fd329623a1/png/run_c236dad2-d1c0-4786-9174-c4fd329623a1_fuels-dens_2100_000.png
5,270,0.2,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,166926,https://wifire-data.sdsc.edu/data//burnpro3d/d/e4/b1/run_e4b1aeeb-741d-4a6e-bc23-bb54f21fa7e8/png/run_e4b1aeeb-741d-4a6e-bc23-bb54f21fa7e8_fuels-dens_2100_000.png
5,175,0.2,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,121961,https://wifire-data.sdsc.edu/data//burnpro3d/d/4a/69/run_4a6943f0-bd7f-4230-b1e0-5124b6d2121f/png/run_4a6943f0-bd7f-4230-b1e0-5124b6d2121f_fuels-dens_2100_000.png
3,175,0.2,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,141649,https://wifire-data.sdsc.edu/data//burnpro3d/d/14/7c/run_147cabb1-e728-4042-aaa1-0128727ca9a5/png/run_147cabb1-e728-4042-aaa1-0128727ca9a5_fuels-dens_2100_000.png
3,175,0.2,ST5_FFDUET_TLS,ST5_ignite_ring,safe,safe,yes,,143284,https://wifire-data.sdsc.edu/data//burnpro3d/d/81/89/run_8189ce1c-2423-4385-8d96-c8d090f2898c/png/run_8189ce1c-2423-4385-8d96-c8d090f2898c_fuels-dens_2100_000.png
3,270,0.2,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,134310,https://wifire-data.sdsc.edu/data//burnpro3d/d/f9/38/run_f93880f3-59cc-49bb-98c9-5c83844bf84b/png/run_f93880f3-59cc-49bb-98c9-5c83844bf84b_fuels-dens_2100_000.png
3,270,0.2,ST5_FFDUET_Over10m,ST5_ignite_ring,safe,safe,yes,,187054,https://wifire-data.sdsc.edu/data//burnpro3d/d/b6/aa/run_b6aa39a0-188f-4bcb-bb8a-dd986cfee0ba/png/run_b6aa39a0-188f-4bcb-bb8a-dd986cfee0ba_fuels-dens_2100_000.png
3,270,0.2,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,115554,https://wifire-data.sdsc.edu/data//burnpro3d/d/d8/96/run_d896f5a4-75c5-4a4e-94c1-bff94fd2593b/png/run_d896f5a4-75c5-4a4e-94c1-bff94fd2593b_fuels-dens_2100_000.png
2,270,0.2,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,163861,https://wifire-data.sdsc.edu/data//burnpro3d/d/e7/a2/run_e7a251ea-f095-4e38-9641-0160dbad8900/png/run_e7a251ea-f095-4e38-9641-0160dbad8900_fuels-dens_2100_000.png
2,270,0.2,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,133044,https://wifire-data.sdsc.edu/data//burnpro3d/d/41/18/run_4118f33e-4582-40f5-aea9-70e273a149df/png/run_4118f33e-4582-40f5-aea9-70e273a149df_fuels-dens_2100_000.png
2,175,0.2,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,115689,https://wifire-data.sdsc.edu/data//burnpro3d/d/95/3a/run_953a3aa3-8434-454c-b3f6-9a9f8762be4f/png/run_953a3aa3-8434-454c-b3f6-9a9f8762be4f_fuels-dens_2100_000.png
2,175,0.2,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,73158,https://wifire-data.sdsc.edu/data//burnpro3d/d/4b/37/run_4b3746ba-c843-4471-9411-45466d7d94ea/png/run_4b3746ba-c843-4471-9411-45466d7d94ea_fuels-dens_2100_000.png
5,270,0.2,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,120152,https://wifire-data.sdsc.edu/data//burnpro3d/d/41/e3/run_41e34d07-a374-4f4f-912b-12359e7287bf/png/run_41e34d07-a374-4f4f-912b-12359e7287bf_fuels-dens_2100_000.png
5,270,0.2,ST5_FFDUET_TLS,ST5_ignite_ring,safe,safe,yes,,139823,https://wifire-data.sdsc.edu/data//burnpro3d/d/ce/31/run_ce31c97d-d5d3-4938-a452-b0a59f23061d/png/run_ce31c97d-d5d3-4938-a452-b0a59f23061d_fuels-dens_2100_000.png
5,270,0.2,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,116599,https://wifire-data.sdsc.edu/data//burnpro3d/d/55/52/run_555258a2-f4a2-41fc-bd5a-510aa8dc8db6/png/run_555258a2-f4a2-41fc-bd5a-510aa8dc8db6_fuels-dens_2100_000.png
3,175,0.2,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,117600,https://wifire-data.sdsc.edu/data//burnpro3d/d/f9/0c/run_f90c755c-7462-481a-9f5a-8798a13e23c4/png/run_f90c755c-7462-481a-9f5a-8798a13e23c4_fuels-dens_2100_000.png
