wind_speed,wdir,smois,ignition_pattern,fire_behavior,inside_area,outside_area,burned_area,FILE
5,240,0.425,1,0,35636,2902,38538,images/run_3e0b95a5-36ce-4ad9-8277-cbcca3ef9c0a_fuels-dens_2100_000.png
5,240,0.425,0,0,96600,0,96600,images/run_8aad7807-b69b-4ca7-b138-59c280e19e48_fuels-dens_2100_000.png
5,225,0.425,1,1,113994,3630,117624,images/run_7402b29c-4622-49dd-ac33-fa46f34c27e1_fuels-dens_2100_000.png
5,225,0.425,1,0,34145,3185,37330,images/run_a8cb5497-abb5-4ef1-921b-e32cd09d464d_fuels-dens_2100_000.png
5,225,0.425,0,0,98453,0,98453,images/run_50f713ef-456d-46eb-a88a-b4d96af2cac6_fuels-dens_2100_000.png
5,195,0.425,0,0,112537,3430,115967,images/run_64ce3a13-d049-4c86-ab50-dc0fa779a5f9_fuels-dens_2100_000.png
5,195,0.425,1,1,42569,3402,45971,images/run_990e4447-a181-42d7-ad67-59cfea38b5b9_fuels-dens_2100_000.png
5,195,0.425,0,0,96585,482,97067,images/run_310396d7-3f00-40ef-a1c1-f3ed4b9ff288_fuels-dens_2100_000.png
2,270,0.425,0,0,113150,0,113150,images/run_4cb3c309-402b-4ffe-8940-dec45761b1d7_fuels-dens_2100_000.png
8,240,0.425,0,0,101577,696,102273,images/run_bfcdb7e0-60d4-4767-8685-fb632fee55ed_fuels-dens_2100_000.png
5,255,0.425,0,0,115654,177,115831,images/run_d73f5e54-f3ce-4c61-9513-49baefe48cfe_fuels-dens_2100_000.png
3,180,0.425,0,0,89986,0,89986,images/run_c6d5e6cb-b9f0-4a42-94bf-a0606e6138af_fuels-dens_2100_000.png
3,195,0.425,0,0,92085,0,92085,images/run_7739e725-7775-4674-86a0-b7e79ff43563_fuels-dens_2100_000.png
5,225,0.425,1,1,32705,5922,38627,images/run_a36aff04-f226-49e4-aed3-093db4e356eb_fuels-dens_2100_000.png
5,225,0.425,0,0,99290,216,99506,images/run_de3a489a-a12e-4acc-9745-27afccd4ebe5_fuels-dens_2100_000.png
3,195,0.425,0,0,35780,732,36512,images/run_083d9f32-80ef-45d0-ba61-9b3a7a6e5a62_fuels-dens_2100_000.png
2,195,0.425,0,0,108777,700,109477,images/run_d2c42665-1be6-4db2-bb4a-2195139b5166_fuels-dens_2100_000.png
5,195,0.425,0,0,112282,4317,116599,images/run_07a1ac75-3023-4586-8f5d-ac3ee6acee2a_fuels-dens_2100_000.png
5,225,0.425,0,0,113712,3201,116913,images/run_18ef55f3-2c9d-44e7-9c6d-e6839ef7d89b_fuels-dens_2100_000.png
2,195,0.425,0,0,34359,396,34755,images/run_1a8c8037-def9-4de3-8519-4724736fffbf_fuels-dens_2100_000.png
12,255,0.425,0,0,97436,0,97436,images/run_0a9d6409-4851-49cc-a1d6-83951669c141_fuels-dens_2100_000.png
5,195,0.425,1,0,40326,1386,41712,images/run_92a9d098-40cf-4541-b4cb-3da1f50c6d60_fuels-dens_2100_000.png
5,195,0.425,0,0,96401,131,96532,images/run_82bebbfe-0f62-44c3-849c-98661c0d0344_fuels-dens_2100_000.png
12,255,0.425,1,1,74572,7096,81668,images/run_1e68beed-bbf2-413d-bf8e-dbd56ed58200_fuels-dens_2100_000.png
12,255,0.425,1,1,119182,10767,129949,images/run_36dd40c8-0c5d-414b-8924-26122c87d159_fuels-dens_2100_000.png
8,240,0.425,0,0,100442,747,101189,images/run_3bd394c9-6bf1-4462-9aa0-d6629999b7ef_fuels-dens_2100_000.png
2,195,0.425,0,0,90696,0,90696,images/run_bd043223-7080-409e-a25f-58f0d5105878_fuels-dens_2100_000.png
2,225,0.425,0,0,30090,350,30440,images/run_b767d4d0-bb43-4621-b258-c850531db4f4_fuels-dens_2100_000.png
12,225,0.425,1,1,104188,7367,111555,images/run_267d541d-a56f-4eef-80f6-7b46e07f07c5_fuels-dens_2100_000.png
12,225,0.425,1,1,78310,27009,105319,images/run_e878add9-7f09-4a67-83f6-5b31019e9909_fuels-dens_2100_000.png
2,225,0.425,0,0,92191,0,92191,images/run_ed08ed48-3d67-4e0b-8fda-380ebd153f5f_fuels-dens_2100_000.png
5,240,0.425,0,0,37690,572,38262,images/run_52e44e79-026f-4223-ba64-1ddaaa3b8330_fuels-dens_2100_000.png
12,225,0.425,1,1,117365,28631,145996,images/run_97c08099-96d7-4662-a460-0896a2062d26_fuels-dens_2100_000.png
12,240,0.425,1,1,72079,17186,89265,images/run_d27d1f3a-31f5-406e-94b6-086fec885329_fuels-dens_2100_000.png
5,255,0.425,0,0,32404,996,33400,images/run_d2ee0e5d-6480-4ce6-99f1-e621a9958e93_fuels-dens_2100_000.png
3,180,0.425,0,0,41771,569,42340,images/run_0339acc2-3eb4-4b61-b050-4c73d50ead4a_fuels-dens_2100_000.png
3,180,0.425,0,0,110244,863,111107,images/run_b2b27ad5-a340-4550-bb0f-3ec6211be90d_fuels-dens_2100_000.png
5,240,0.425,0,0,114895,1554,116449,images/run_904f0975-49f1-4bf1-8967-e5d7a9b80d25_fuels-dens_2100_000.png
5,240,0.425,0,0,31218,2888,34106,images/run_6689dda2-d1fe-43ce-bcb0-c01354ef7a17_fuels-dens_2100_000.png
5,255,0.425,0,0,89000,0,89000,images/run_7fa5b47e-92f7-44e9-87fe-b183052e7054_fuels-dens_2100_000.png
2,225,0.425,0,0,108764,720,109484,images/run_4dfeec34-1a34-4eff-9436-a2b26fb6c415_fuels-dens_2100_000.png
2,180,0.425,0,0,108465,372,108837,images/run_2c8bf38f-41f7-4b3f-8a67-46f62e7c9824_fuels-dens_2100_000.png
5,180,0.425,1,1,46640,4130,50770,images/run_43e0d353-c086-4c4e-908d-37acd82a21bd_fuels-dens_2100_000.png
5,255,0.425,0,0,41028,436,41464,images/run_351212c2-5b7a-473b-a8d5-93da52ea86b3_fuels-dens_2100_000.png
2,175,0.425,0,0,109611,528,110139,images/run_9ab75b40-7f36-4b56-8a96-06362de1183f_fuels-dens_2100_000.png
2,175,0.425,0,0,45633,209,45842,images/run_e45dbe3c-2141-49f3-be54-1f534403b472_fuels-dens_2100_000.png
2,175,0.425,0,0,87755,0,87755,images/run_acbd5cc6-b413-4a6e-8e78-e0cad754d557_fuels-dens_2100_000.png
8,195,0.425,1,1,114306,7402,121708,images/run_273fbd19-9d06-4a55-a467-26ff8c61053f_fuels-dens_2100_000.png
8,195,0.425,1,1,49692,8826,58518,images/run_36dcdce4-c2a7-46c2-b9b1-841298a44627_fuels-dens_2100_000.png
5,255,0.425,0,0,88998,0,88998,images/run_4918467d-33b4-4fa1-a8ce-24c9a91d9715_fuels-dens_2100_000.png
3,255,0.425,0,0,90086,0,90086,images/run_06d48e76-db94-420f-b6e4-069b6ac6284a_fuels-dens_2100_000.png
8,180,0.425,1,1,61412,7707,69119,images/run_dc3e2e6c-0665-41d6-806a-afb474aa39c9_fuels-dens_2100_000.png
3,270,0.425,0,0,111030,0,111030,images/run_e0894bbf-2037-464d-b8e9-fcc25afb8770_fuels-dens_2100_000.png
3,270,0.425,0,0,33619,0,33619,images/run_c7f78d08-e774-463a-922c-211a52245766_fuels-dens_2100_000.png
3,270,0.425,0,0,89981,0,89981,images/run_0a9d892d-20f9-43ac-8a26-38ba8f6fa057_fuels-dens_2100_000.png
8,180,0.425,1,1,112187,7536,119723,images/run_4477acd9-7245-4801-b7d9-ff9e7a2f51ce_fuels-dens_2100_000.png
5,270,0.425,0,0,88141,0,88141,images/run_5065659d-bd1b-421d-aad0-ee6264db313b_fuels-dens_2100_000.png
8,195,0.425,1,1,98286,4050,102336,images/run_971237ab-8d00-42e8-8ec6-5abd96e63ae3_fuels-dens_2100_000.png
5,180,0.425,0,0,110936,4604,115540,images/run_55377f74-03a4-4c3d-a8ec-dc26a5249213_fuels-dens_2100_000.png
3,240,0.425,0,0,111635,368,112003,images/run_36258ef4-9c3c-4bc4-bfe5-9f1840eef891_fuels-dens_2100_000.png
3,240,0.425,0,0,90556,0,90556,images/run_0d8308d9-ee07-454b-b4b7-5b343a298714_fuels-dens_2100_000.png
5,180,0.425,0,0,93214,0,93214,images/run_3bbc2cde-d982-4ff3-85b4-b2397f712390_fuels-dens_2100_000.png
2,180,0.425,0,0,41762,425,42187,images/run_5050525f-2965-49b1-b74a-1dce866abfad_fuels-dens_2100_000.png
3,225,0.425,0,0,29432,2073,31505,images/run_419fafec-f4bc-4ceb-bc4b-8545b538b1b5_fuels-dens_2100_000.png
3,225,0.425,0,0,111385,519,111904,images/run_a2428358-e379-4265-b2f6-11dec6e7d2c5_fuels-dens_2100_000.png
2,180,0.425,0,0,87758,0,87758,images/run_06778665-e2ab-408b-aa16-a40ded592814_fuels-dens_2100_000.png
3,240,0.425,0,0,27631,1125,28756,images/run_a98bd726-3b34-489c-a2c2-d765364b0608_fuels-dens_2100_000.png
8,225,0.425,1,1,52220,10811,63031,images/run_9786964f-19de-483d-87e2-e119629feb9c_fuels-dens_2100_000.png
5,175,0.425,0,0,109757,3157,112914,images/run_11daaec7-4e33-4738-ac74-b294285094b3_fuels-dens_2100_000.png
5,175,0.425,0,0,48479,3332,51811,images/run_70497130-8a17-4948-a8da-99ca529bbdbc_fuels-dens_2100_000.png
5,175,0.425,0,0,91760,495,92255,images/run_72bc2993-1453-4527-a93c-65210f95d1f8_fuels-dens_2100_000.png
12,270,0.425,1,0,81344,1,81345,images/run_bd9f099f-7112-4e70-b76d-bd2d38681f3e_fuels-dens_2100_000.png
12,270,0.425,0,0,116456,0,116456,images/run_ecfff243-dda5-4656-9432-4120b3627321_fuels-dens_2100_000.png
5,240,0.425,0,0,118516,1952,120468,images/run_b002b2f8-5b5c-4be0-9b89-86b4a49fbabd_fuels-dens_2100_000.png
8,225,0.425,1,1,103164,3319,106483,images/run_b19ee4f1-627b-4ea3-88e2-9a53d9124623_fuels-dens_2100_000.png
5,240,0.425,0,0,94953,0,94953,images/run_63b0eeed-b15c-4be9-a657-bf3950fbea98_fuels-dens_2100_000.png
3,255,0.425,0,0,111400,344,111744,images/run_35776bb7-9716-4c41-8797-b34121186951_fuels-dens_2100_000.png
3,175,0.425,0,0,110108,1226,111334,images/run_322d5316-05ad-434a-b866-b1fb39240a1a_fuels-dens_2100_000.png
8,180,0.425,1,1,110018,7843,117861,images/run_0806495c-6b4f-485f-bb63-ad05c9cc7d99_fuels-dens_2100_000.png
8,180,0.425,1,1,49169,8275,57444,images/run_75d5178a-cb49-423a-99a0-a1571a911777_fuels-dens_2100_000.png
8,240,0.425,0,0,121033,7017,128050,images/run_e59effac-ae4f-4fbd-83c5-feac171c02f2_fuels-dens_2100_000.png
8,240,0.425,1,0,51418,2911,54329,images/run_173d4ff0-760d-438e-b7f1-d28dbbfb842b_fuels-dens_2100_000.png
12,175,0.425,1,1,91425,5233,96658,images/run_b8d8cdff-f4b7-4bbe-bd66-0b0ad42ac25f_fuels-dens_2100_000.png
8,175,0.425,1,1,62043,4162,66205,images/run_ce3739e6-62aa-4096-bf43-780ed55f8529_fuels-dens_2100_000.png
12,175,0.425,1,1,87855,15316,103171,images/run_bda67b72-f4fd-484a-87fb-ef19271c1de6_fuels-dens_2100_000.png
8,175,0.425,1,0,56347,6165,62512,images/run_f9c97be9-9a75-45dc-aabd-c4a3d2a8e56f_fuels-dens_2100_000.png
8,175,0.425,0,0,93584,1604,95188,images/run_cdf02aa8-2d72-453b-98e1-2332b5202a9b_fuels-dens_2100_000.png
8,175,0.425,0,0,94296,1516,95812,images/run_a1682ff4-4466-49d4-a05c-4b4f91a66f4e_fuels-dens_2100_000.png
2,270,0.425,0,0,90655,0,90655,images/run_2bd4e209-e775-44d6-9972-0765568b61fb_fuels-dens_2100_000.png
5,195,0.425,0,0,98274,0,98274,images/run_a4b04dee-53d7-4788-ad3d-8b4b873f07ca_fuels-dens_2100_000.png
5,195,0.425,0,1,43031,3575,46606,images/run_490a0e96-6c0d-4007-9e44-59cf3c5be031_fuels-dens_2100_000.png
8,175,0.425,1,1,108552,6969,115521,images/run_a5ea0ce4-d11e-4031-9bc6-33d6ed480eb8_fuels-dens_2100_000.png
5,195,0.425,0,0,114885,2458,117343,images/run_669048c9-b3a4-4838-898d-1e5f807cc2db_fuels-dens_2100_000.png
8,175,0.425,1,1,111111,6808,117919,images/run_96a4a32f-a2cc-4858-a78e-acd2d6a468b6_fuels-dens_2100_000.png
8,195,0.425,0,0,99181,1673,100854,images/run_51812454-3f29-4da5-91c4-93b1eedd54ee_fuels-dens_2100_000.png
8,225,0.425,1,1,115866,11619,127485,images/run_9eddd86f-c620-4108-8a1b-6daad65b83a6_fuels-dens_2100_000.png
8,225,0.425,1,1,41581,17433,59014,images/run_cf5d6c66-f66a-4e66-a096-7056c14d9e9b_fuels-dens_2100_000.png
8,180,0.425,0,0,95259,1824,97083,images/run_f5a0eabc-c9e8-471f-92e8-f2871e6f4808_fuels-dens_2100_000.png
8,270,0.425,0,0,96556,0,96556,images/run_78098f8f-a129-4848-aa85-a9f79ef0dca2_fuels-dens_2100_000.png
8,270,0.425,0,0,57841,433,58274,images/run_e340855a-c556-4ce8-8521-9efbb4e8de70_fuels-dens_2100_000.png
8,225,0.425,0,0,103686,1171,104857,images/run_0ec2f182-1953-4bd5-aa8e-48277c865d94_fuels-dens_2100_000.png
2,255,0.425,0,0,92780,0,92780,images/run_33ea6e34-fa52-4a78-b4dc-bbcd108dd148_fuels-dens_2100_000.png
8,270,0.425,0,0,119420,377,119797,images/run_f609ac52-ddc9-4d54-bbfa-7b63d26e2f97_fuels-dens_2100_000.png
2,255,0.425,0,0,33263,276,33539,images/run_4fe24768-96ac-42f7-9746-2df93157da4d_fuels-dens_2100_000.png
8,195,0.425,1,1,110825,11277,122102,images/run_f784c689-e3f1-47c4-afc8-06bb3784f475_fuels-dens_2100_000.png
8,195,0.425,1,1,41654,15096,56750,images/run_0b44b1bb-b357-4e56-8361-129995e70f85_fuels-dens_2100_000.png
8,255,0.425,0,0,122421,501,122922,images/run_bf347d8f-68fd-4bf3-8e5f-6870aba214ae_fuels-dens_2100_000.png
8,255,0.425,0,0,58939,0,58939,images/run_f1906f7e-603c-4212-8c70-26c82ad7ebb3_fuels-dens_2100_000.png
8,255,0.425,0,0,95958,0,95958,images/run_6a0538ba-38c6-40f5-9d4a-c085fa28e17e_fuels-dens_2100_000.png
2,255,0.425,0,0,109015,152,109167,images/run_a90adf42-c3c1-431e-9b55-b4e7b119cd7c_fuels-dens_2100_000.png
2,270,0.425,0,0,40425,0,40425,images/run_80ec1d93-ad07-4102-ba6d-f11879b77374_fuels-dens_2100_000.png
12,175,0.425,1,1,107455,9338,116793,images/run_3d9e8d06-cf41-4106-abc7-fd398db9532c_fuels-dens_2100_000.png
2,240,0.425,0,0,91499,0,91499,images/run_bd4d6a32-8253-4ff3-89c4-9a9ab4aa3311_fuels-dens_2100_000.png
5,270,0.425,0,0,45100,0,45100,images/run_6054f78c-386c-4509-92d1-fb8dca3d61fb_fuels-dens_2100_000.png
5,270,0.425,0,0,112513,0,112513,images/run_98128b8b-009a-4856-95c6-4a75d64294d5_fuels-dens_2100_000.png
5,270,0.425,0,0,40399,0,40399,images/run_f92bcf66-187d-484c-b8cc-eeefad8d6011_fuels-dens_2100_000.png
2,240,0.425,0,0,29275,132,29407,images/run_ca628d95-12e7-44f0-92a8-557151d3a756_fuels-dens_2100_000.png
12,195,0.425,1,1,98401,8198,106599,images/run_436870f9-557c-4087-8209-3a7dd490441d_fuels-dens_2100_000.png
2,240,0.425,0,0,109479,98,109577,images/run_9f66039d-6ae0-4a25-937e-6a1a8a97c482_fuels-dens_2100_000.png
5,225,0.425,0,0,98163,0,98163,images/run_216a79f9-2c7d-4798-880f-bc337818ee46_fuels-dens_2100_000.png
5,270,0.425,0,0,87895,0,87895,images/run_629c67da-b125-43c1-abf3-f018006036b1_fuels-dens_2100_000.png
5,270,0.425,0,0,115813,0,115813,images/run_61da84a8-54d3-4499-81b8-4890d94aea19_fuels-dens_2100_000.png
12,195,0.425,1,1,52320,26545,78865,images/run_3eacfc5a-5b3a-4112-a12a-71cac69cc6ce_fuels-dens_2100_000.png
5,225,0.425,0,0,41935,1372,43307,images/run_1c8856a3-9c8d-49f3-a3d3-d3a2d77f0110_fuels-dens_2100_000.png
2,270,0.425,0,0,109607,0,109607,images/run_0fe33abc-59b7-43f7-824c-0a7bae81f7db_fuels-dens_2100_000.png
5,225,0.425,0,0,118270,3339,121609,images/run_ef9ce74b-963b-48b9-b8c0-71a566d071f7_fuels-dens_2100_000.png
12,195,0.425,1,1,110853,14612,125465,images/run_2b691d45-7adf-406c-8d44-bffbec2902df_fuels-dens_2100_000.png
3,175,0.425,0,0,89954,0,89954,images/run_15fd972f-49e7-4ce3-b387-cc96c9e3a0ee_fuels-dens_2100_000.png
3,175,0.425,0,0,41552,1042,42594,images/run_e3739e7d-3b4a-4785-aa85-fe4d00b0d69f_fuels-dens_2100_000.png
12,180,0.425,1,1,107966,7345,115311,images/run_b199da07-c45e-4c12-a213-de6faf9db329_fuels-dens_2100_000.png
12,180,0.425,1,1,91468,4265,95733,images/run_fe5cf711-96cc-4586-b94d-2beb819cf0cf_fuels-dens_2100_000.png
2,225,0.5,0,0,19325,0,19325,images/run_c993a4a1-69a6-4bc4-a80e-8c94d4e8d96c_fuels-dens_2100_000.png
8,180,0.5,0,0,78996,251,79247,images/run_9c37c008-202a-4f25-9e4f-284038da5fc7_fuels-dens_2100_000.png
8,180,0.5,0,0,31711,2207,33918,images/run_1fb0ea15-8bc6-4b4d-b162-a109d81baa15_fuels-dens_2100_000.png
2,225,0.5,0,0,97365,135,97500,images/run_965b43eb-d882-4afd-bb07-b6eead64bef2_fuels-dens_2100_000.png
2,270,0.5,0,0,66715,0,66715,images/run_8c560cd6-9cba-4e81-b8a9-f22429cd2c61_fuels-dens_2100_000.png
5,240,0.5,0,0,105336,773,106109,images/run_0b8e14e3-934f-4bc6-8dde-6032fd2f8334_fuels-dens_2100_000.png
5,240,0.5,0,0,22259,1837,24096,images/run_ae29a895-faf9-4676-bacf-110b33276fdc_fuels-dens_2100_000.png
5,270,0.5,0,0,63216,0,63216,images/run_dac2bfd9-0d7f-487a-9105-1ae8ace6fc91_fuels-dens_2100_000.png
8,195,0.5,0,0,25215,2084,27299,images/run_6bc55067-ce38-4c0a-a2b5-20eb0789d0c8_fuels-dens_2100_000.png
5,240,0.5,0,0,73158,0,73158,images/run_e9b12363-2177-48c3-8595-373afd1c2c31_fuels-dens_2100_000.png
2,195,0.5,0,0,95899,158,96057,images/run_37e0007b-ec54-474e-8197-6bdc06f8ef4a_fuels-dens_2100_000.png
8,195,0.5,1,1,100625,4626,105251,images/run_4497b15b-ec10-4325-8291-120bf7f11939_fuels-dens_2100_000.png
2,255,0.5,0,0,71024,0,71024,images/run_dc20202f-b9ac-4ad4-85de-a93af896e7bf_fuels-dens_2100_000.png
8,180,0.5,0,0,95738,2616,98354,images/run_e43a4ddb-0429-4012-97a9-4c02f1e67be5_fuels-dens_2100_000.png
8,195,0.5,0,0,84219,504,84723,images/run_17bdf5a9-46e3-4a7c-9646-6b0a0cf097d0_fuels-dens_2100_000.png
5,270,0.5,0,0,22439,0,22439,images/run_43639618-06cd-4ff1-bfbf-469ff1938e28_fuels-dens_2100_000.png
2,175,0.5,0,0,23636,179,23815,images/run_6d8952b0-21c3-4dda-adb7-4b2c5a278887_fuels-dens_2100_000.png
2,255,0.5,0,0,67576,0,67576,images/run_2794ebf4-ae10-4420-94ab-387a111ea4be_fuels-dens_2100_000.png
2,240,0.5,0,0,97133,74,97207,images/run_97f42d12-9b52-4af4-91d6-f6a1eb5f1ad4_fuels-dens_2100_000.png
2,240,0.5,0,0,98986,214,99200,images/run_01264eec-a1c2-4e9f-b151-514bcdddfd66_fuels-dens_2100_000.png
2,180,0.5,0,0,95951,234,96185,images/run_e9c3dfbb-cfad-4bca-86c4-0dff44208bbf_fuels-dens_2100_000.png
2,180,0.5,0,0,22812,150,22962,images/run_a64b905a-160d-4a74-b0bd-7b54e8a91d16_fuels-dens_2100_000.png
5,255,0.5,0,0,102118,0,102118,images/run_5b561bc2-9e4b-49dd-86f6-595b584f29a0_fuels-dens_2100_000.png
2,180,0.5,0,0,66953,0,66953,images/run_55303920-273a-489d-8273-058b14244168_fuels-dens_2100_000.png
2,225,0.5,0,0,69119,0,69119,images/run_481e7a00-1019-411c-837f-9ed531dcf62b_fuels-dens_2100_000.png
2,240,0.5,0,0,18086,10,18096,images/run_0a620b40-4556-4748-a0ad-a0fe625bb64b_fuels-dens_2100_000.png
2,240,0.5,0,0,70880,0,70880,images/run_72394bef-c2fc-4ebb-bfd4-599c78573a34_fuels-dens_2100_000.png
2,175,0.5,0,0,65747,0,65747,images/run_eb96d1f3-a4ea-4dc2-97e5-7352f9d543d0_fuels-dens_2100_000.png
2,255,0.5,0,0,16705,0,16705,images/run_c2aabe78-624b-4798-aa53-8ab5351ceb76_fuels-dens_2100_000.png
5,255,0.5,0,0,22971,219,23190,images/run_249af42c-dccb-4c55-ae02-42bc88ccb2f1_fuels-dens_2100_000.png
2,195,0.5,0,0,68894,0,68894,images/run_8ace4806-f438-4ffa-9b80-f93832ceb462_fuels-dens_2100_000.png
8,175,0.5,0,0,75148,383,75531,images/run_f85ed816-b291-4654-8597-d751a2b70798_fuels-dens_2100_000.png
5,255,0.5,0,0,67448,0,67448,images/run_56ba2889-6ec4-458e-b2c2-803168171f8b_fuels-dens_2100_000.png
8,175,0.5,0,0,29441,916,30357,images/run_0e7ca955-09c2-445b-99ee-b2e2a75c59e4_fuels-dens_2100_000.png
2,195,0.5,0,0,22492,88,22580,images/run_d5f88ddd-b740-4c58-9f5b-7f66c5c12f91_fuels-dens_2100_000.png
8,175,0.5,1,1,94693,2896,97589,images/run_3dc32686-24ff-4a0d-91a9-1c0a84406247_fuels-dens_2100_000.png
5,270,0.5,0,0,96572,0,96572,images/run_8ca2f472-4d11-480d-8d51-06073448f6e0_fuels-dens_2100_000.png
2,270,0.5,0,0,18121,0,18121,images/run_d4583ae7-5f71-4c4c-bef6-cc2d3ea19749_fuels-dens_2100_000.png
2,175,0.5,0,0,93957,99,94056,images/run_7d12516c-1726-4f46-b59d-525afbc5a677_fuels-dens_2100_000.png
2,255,0.5,0,0,98008,0,98008,images/run_2a6d96d7-1d8e-4ce9-889c-f590a1e1f2cd_fuels-dens_2100_000.png
8,225,0.5,1,1,106924,7642,114566,images/run_ab2c91f8-262f-428f-b08e-4f8812879ec7_fuels-dens_2100_000.png
8,270,0.5,0,0,69872,0,69872,images/run_fa198f66-4f06-456d-8446-6a7dda907186_fuels-dens_2100_000.png
8,225,0.5,0,0,89932,250,90182,images/run_bd9a0d0b-d3f6-47cd-9f86-6561691a39da_fuels-dens_2100_000.png
12,180,0.5,1,1,94442,5911,100353,images/run_af0af1ef-235c-4fef-8b93-53f243fa4971_fuels-dens_2100_000.png
2,180,0.5,0,0,68511,0,68511,images/run_438b9441-060d-47bf-add1-71ae4b46b8f8_fuels-dens_2100_000.png
2,180,0.5,0,0,22998,206,23204,images/run_0a9eb76f-03f7-4bda-9656-4ff319c2e543_fuels-dens_2100_000.png
2,180,0.5,0,0,95362,0,95362,images/run_dac9961f-f553-4661-9660-47d2b776f601_fuels-dens_2100_000.png
12,255,0.5,0,0,98807,827,99634,images/run_ef83977f-2bf9-474e-ab15-91180161965b_fuels-dens_2100_000.png
12,255,0.5,0,0,31280,1179,32459,images/run_2b167d8c-fb78-4fad-a67a-1488409c45cf_fuels-dens_2100_000.png
12,255,0.5,1,1,80279,738,81017,images/run_e4b874c9-57c1-4953-9f13-456d63348421_fuels-dens_2100_000.png
12,195,0.5,1,1,81126,2230,83356,images/run_fa8128f8-f575-405a-93a8-63226aa8ebc5_fuels-dens_2100_000.png
2,175,0.5,0,0,96463,77,96540,images/run_5b128abd-ac39-45c0-8179-a1aea82f600c_fuels-dens_2100_000.png
12,195,0.5,1,1,28314,9581,37895,images/run_a299f7d9-89ec-452c-88c2-7eca98402cf6_fuels-dens_2100_000.png
12,240,0.5,1,1,23480,3044,26524,images/run_2f5c3f8d-8009-468f-b8ef-4fd34a76381e_fuels-dens_2100_000.png
12,240,0.5,0,0,87630,1116,88746,images/run_5d8085b1-acc4-4d97-bf97-499b97f633bb_fuels-dens_2100_000.png
12,195,0.5,1,1,98737,7951,106688,images/run_0027e586-0f94-4860-bf80-ca6b35c70155_fuels-dens_2100_000.png
12,225,0.5,1,1,100876,13184,114060,images/run_cbfa3937-ecc8-48bf-99da-65929ed6cef8_fuels-dens_2100_000.png
12,225,0.5,1,1,25074,10319,35393,images/run_090e4384-069a-4c87-bf53-852bcfabb0eb_fuels-dens_2100_000.png
12,225,0.5,1,1,90872,6670,97542,images/run_ee00577f-061f-4d6f-b13a-917ebcac1994_fuels-dens_2100_000.png
12,225,0.5,1,1,86402,3125,89527,images/run_dc043e20-8d81-4ac1-a58d-e72340a3d73c_fuels-dens_2100_000.png
12,225,0.5,1,1,24660,19838,44498,images/run_23b55c9d-809a-4c7d-b0c1-0a390b1c0bf1_fuels-dens_2100_000.png
12,240,0.5,1,1,103624,9356,112980,images/run_dcb9cf40-e91f-4c16-ada6-533a933dae60_fuels-dens_2100_000.png
12,195,0.5,1,1,94379,6485,100864,images/run_e52c7f7d-d3c1-4269-8c60-e57156118604_fuels-dens_2100_000.png
2,175,0.5,0,0,23565,203,23768,images/run_6ef2db81-0ed1-4419-8b28-b5a8f9b03fc8_fuels-dens_2100_000.png
12,180,0.5,0,1,75219,2472,77691,images/run_822082bb-be91-4237-8c02-1e8c2b003e10_fuels-dens_2100_000.png
3,255,0.5,0,0,18837,0,18837,images/run_406214a6-9e42-41f2-9678-ceaecfc47255_fuels-dens_2100_000.png
8,255,0.5,0,0,27247,298,27545,images/run_44603df8-3fc0-44b1-b9bd-ff70f1be8fe3_fuels-dens_2100_000.png
12,240,0.5,1,1,104736,9133,113869,images/run_b8f127b5-3fa1-4e68-9576-ada38942c789_fuels-dens_2100_000.png
8,270,0.5,0,0,70957,0,70957,images/run_b8e07dcf-8306-476a-b110-90e79302d904_fuels-dens_2100_000.png
8,270,0.5,0,0,32759,0,32759,images/run_a4da2805-41ae-4323-87b5-08eea7d94dd2_fuels-dens_2100_000.png
8,270,0.5,0,0,101183,0,101183,images/run_17536ab4-5dc5-49d3-9e4e-95e0a9259b43_fuels-dens_2100_000.png
8,255,0.5,0,0,76719,0,76719,images/run_e7a36fa6-e86d-48eb-b87a-932749c41981_fuels-dens_2100_000.png
8,240,0.5,0,1,109644,2771,112415,images/run_5d297bb1-5144-4caf-a4b8-f447fac147e3_fuels-dens_2100_000.png
2,175,0.5,0,0,67014,0,67014,images/run_96333209-18a3-4143-91f1-8958ee22da3e_fuels-dens_2100_000.png
8,240,0.5,0,0,26275,890,27165,images/run_8016b5b6-7870-4b79-ba6a-f267745ad540_fuels-dens_2100_000.png
12,180,0.5,1,1,30550,2376,32926,images/run_a64e5d6c-696f-4793-9703-b2aa46d547ad_fuels-dens_2100_000.png
8,225,0.5,0,0,88998,549,89547,images/run_0eaa73e8-b2b1-4836-be05-0e1aca73b055_fuels-dens_2100_000.png
12,270,0.5,0,0,97284,587,97871,images/run_2ecf2701-ce54-4588-9346-09f4a1d6d5a0_fuels-dens_2100_000.png
12,270,0.5,0,0,33969,0,33969,images/run_613b81ac-fa2b-4bb2-88d4-28f0c86881c7_fuels-dens_2100_000.png
12,270,0.5,0,0,76174,0,76174,images/run_def049ca-4882-4991-b7cf-144f988b4f1d_fuels-dens_2100_000.png
12,175,0.5,1,1,71096,2290,73386,images/run_38fbd8da-e67e-4f97-8166-b9115995f13e_fuels-dens_2100_000.png
12,175,0.5,1,1,38476,3550,42026,images/run_55c50808-d0ce-41d2-ab02-44aa92998fa2_fuels-dens_2100_000.png
